1585	हटाएँ
1586	यह चेकलिस्ट हटाएँ?
1587	चेकलिस्ट हट गई
1588	चुनी हुई शुरुआती सूचियाँ
1589	बनी-बनाई सूचियाँ, जिन्हें आप अपना बना सकती हैं।
1590	मेरी चेकलिस्ट में जोड़ें
1591	प्रोडक्ट जोड़ें
1592	जोड़ें
1593	जुड़ गया
1594	$name में जुड़ गया
1595	चेकलिस्ट में जोड़ें
1596	$got/$total
1597	$total में से $got टिक हुए
1598	सूची सेव करें
1599	चेकलिस्ट सेव हो गई ✓
1600	बाक़ी कार्ट में डालें
1601	यह मिल गया?
1602	इसे अपने पास मौजूद मान लीजिए — यह कार्ट में नहीं जाएगा।
1603	हाँ, मिल गया
1604	अभी नहीं
1605	Affiliate
1606	आपका
1607	ले लिया ✓
1608	लिंक खोलें
1609	अपना प्रोडक्ट जोड़ें
1610	प्रोडक्ट का नाम
1611	लिंक (ज़रूरी नहीं)
1612	दाम (ज़रूरी नहीं)
1613	कब / नोट (ज़रूरी नहीं)
1614	"$name" सूची में जुड़ गया
1615	$n चीज़ें
1616	अभी कोई प्रोडक्ट नहीं
1617	$total चीज़ें · $got/$total मिलीं
1618	यह कब चाहिए?
1619	कब चाहिए, लिखिए
1620	नोट बदलें
1621	हटाएँ
1622	अभी कोई चेकलिस्ट नहीं। एक बनाइए और अपने पसंद के प्रोडक्ट जोड़िए।
1623	अभी कोई प्रोडक्ट नहीं। हमारे कैटलॉग से कुछ जोड़िए।
1624	प्रोडक्ट खोजें
1625	कोई प्रोडक्ट नहीं मिला
1626	सेव
1627	रहने दें
1628	कार्ट
1629	अस्पताल बैग कार्ट
1630	कार्ट में जोड़ें
1631	सब कार्ट में जोड़ें
1632	अभी ख़रीदें
1633	चेकआउट
1634	ऑर्डर करें
1635	उप-योग
1636	डिलीवरी
1637	मुफ़्त
1638	कुल
1639	प्रति
1641	साइज़
1642	रंग
1643	साइज़ चुनिए
1644	आपका कार्ट ख़ाली है
1645	प्रोडक्ट जोड़िए, वे यहाँ दिखेंगे।
1646	कार्ट में जुड़ गया
1647	$n कार्ट में जुड़ गए
1648	पहले से आपके कार्ट में है
1649	कार्ट देखें
1650	ऑर्डर का ब्योरा
1651	यहाँ भेजें
1652	घर · पता जोड़ें
1653	बदलें
1654	भुगतान का तरीक़ा
1655	जल्द आ रहा है
1656	ऑर्डर हो गया
1657	यह एक प्रीव्यू है — कोई भुगतान नहीं लिया गया। चेकआउट लाइव होते ही आपको बता देंगे। 💜
1658	ख़रीदारी जारी रखें
1659	प्रोडक्ट
1660	सुझाए गए
1661	सभी
1662	सेव किए
1663	हफ़्ता $week के लिए सुझाए गए
1664	आपके अभी के चरण के लिए सबसे काम की चीज़ें।
1665	ParentVeda का मार्गदर्शन
1666	यह देखिए
1667	इनसे बचें
1668	ParentVeda की पसंद
1669	कब काम आता है
1670	आप यहाँ
1671	यह कब काम आता है
1672	आप · हफ़्ता $week
1673	अभी आपके लिए काम का
1674	लगभग हफ़्ता $week से काम का
1676	ParentVeda स्कोर
1677	किसके लिए बेहतर
