744	तैयारी
745	संस्कार
746	पढ़ें
747	कम्युनिटी
748	होम
749	मेरा शिशु
750	Dear Baby
751	टूल
752	एक्सप्लोर
753	प्रोफ़ाइल
754	प्रोफ़ाइल
755	साइन आउट
756	भाषा
757	और भी जल्द आ रहा है
758	Dear Baby
759	आपकी शिशु यादों की तिजोरी — हर संदेश जो आप अपने नन्हे के लिए सहेजती हैं।
761	आपके शिशु के लिए संदेश यहाँ जमा होंगे। पहला लिखने के लिए Home पर "अपने शिशु से बात कीजिए" खोलिए। 💜
762	बोला गया
763	लिखा गया
764	टूल
765	आपके सफ़र के साथी — और भी जल्द आ रहे हैं।
766	आपका गर्भावस्था सफ़र
767	अपना पूरा सफ़र देखिए, हफ़्ते-दर-हफ़्ते।
768	वज़न ट्रैकर
769	हलचल काउंटर
770	संकुचन टाइमर
771	अस्पताल बैग प्लानर
772	Kegel Care
773	खोलें
774	आपका गर्भावस्था सफ़र
775	आप यहाँ हैं
776	आप यहाँ
777	स्वागत
778	शुरुआत
779	जन्म
780	पहली तिमाही
781	दूसरी तिमाही
782	तीसरी तिमाही
783	यह हफ़्ता
784	पूरा हुआ
785	हफ़्ता $week • दिन $day
786	$total में से $done दिन पूरे
787	$n दिन बाक़ी
788	$p% पूरा
789	सब
790	उपलब्धि
791	शिशु
792	मेडिकल
793	माँ
794	टूल
795	सफ़र
796	आगे आने वाला
798	आप अपने सफ़र के हर पड़ाव तक पहुँच चुकी हैं 💜
799	उपलब्धि
800	मेडिकल पड़ाव
801	शिशु का विकास
802	आपके लिए, माँ
803	आपका सफ़र
804	नया टूल
805	$date को पहुँचा
807	हफ़्ता $n देखें
808	सफ़र जारी रखें
809	तारीख़ बदलें
810	यह कब हुआ था?
811	$date को हुआ
812	आपने सेट किया
813	अपॉइंटमेंट की तारीख़ सेट करें
814	अपॉइंटमेंट की तारीख़ बदलें
815	अपॉइंटमेंट · $date
816	बीच में जुड़ीं?
817	सेट कीजिए कि ये पल असल में कब हुए, ताकि यह नक़्शा सच में आपका हो।
818	पूरा कर लें
819	ये कब हुए थे?
820	तारीख़ सेट करें
821	आप सब पूरा कर चुकी हैं ❤️
822	डिलीवरी की तारीख़ निकल गई
