1485	संकल्प और आशीर्वाद
1486	कहानियाँ और नीति-कथाएँ
1487	मंत्र और लोरियाँ
1488	आध्यात्मिक पाठ
1489	इसका मतलब
1490	जीवन का सबक़
1491	पढ़कर सुनाएँ
1492	आज का अभ्यास
1493	सुरक्षा नोट
1494	आज का पोषण
1495	सुझाई गई रेसिपी
1496	खाने का विकल्प
1497	जीवनशैली की आदत
1498	और जानें
1499	Ask Veda जल्द आ रहा है — आपका अपना AI गाइड।
1500	माँएँ इस पर बात भी कर रही हैं
1501	यह पहेली जल्द — आज के लिए पूरा माना जाएगा ❤️
1502	शाबाश — कुछ शांत पल 🌿
1503	फिर से खेलें
1504	हो गया
1505	छुपे शब्द के पहले और आख़िरी अक्षर पर टैप कीजिए।
1506	$b में से $a मिले
1507	ऐसे भरिए कि हर पंक्ति, स्तंभ और बॉक्स में 1–4 दोहराएँ नहीं।
1508	सही जवाब चुनिए।
1509	बिलकुल नहीं — दूसरा आज़माइए 🌸
1510	$b में से $a
1511	दो कार्ड पलटिए और जोड़ी मिलाइए।
1512	कम्युनिटी
1513	कम्युनिटी, विषय या पोस्ट खोजें
1514	आपकी कम्युनिटी
1515	आपके लिए सुझाव
1516	आपने सारी कम्युनिटी जॉइन कर लीं 🎉 — वे सब 'आपकी कम्युनिटी' में हैं।
1517	आपने अभी तक कोई कम्युनिटी जॉइन नहीं की — नीचे से एक जॉइन कीजिए और उसकी पोस्ट आपके फ़ीड में आएँगी।
1518	कम्युनिटी की हलचल
1519	आपके लिए
1520	साथ चलते हैं
1521	मेरी गतिविधि
1522	मेरे बुकमार्क
1523	आपकी पोस्ट
1524	पसंद किए
1525	कमेंट किए
1526	समर्थन किए
1527	आपकी पोस्ट, पसंद और कमेंट यहाँ दिखेंगे।
1528	जो पोस्ट आप बुकमार्क करेंगी वे यहाँ सेव होंगी।
1529	जॉइन करें
1530	जॉइन किया
1531	कम्युनिटी छोड़ें
1532	कम्युनिटी म्यूट करें
1533	अनम्यूट करें
1534	में
1535	रीपोस्ट हो गया ✓
1536	रीपोस्ट हटा दिया
1537	शेयर हो रहा है… (प्रीव्यू)
1538	फ़ॉलो
1539	अनफ़ॉलो
1540	फ़ॉलोइंग
1541	फ़ॉलो किया — उनकी पोस्ट फ़ॉलोइंग में दिखेंगी
1542	अनफ़ॉलो किया
1543	रुचि नहीं
1544	ठीक है — ऐसी पोस्ट कम दिखाएँगे
1545	म्यूट
1546	म्यूट किया
1547	ब्लॉक
1548	ब्लॉक किया
1549	पोस्ट रिपोर्ट करें
1550	रिपोर्ट किया — शुक्रिया
1551	आपका फ़ीड
1552	आपका फ़ॉलोइंग फ़ीड अभी ख़ाली है
1553	कम्युनिटी जॉइन कीजिए या विशेषज्ञों को फ़ॉलो कीजिए — उनकी पोस्ट यहाँ दिखेंगी।
1554	ParentVeda पर सत्यापित विशेषज्ञ। गर्भावस्था, जन्म और शुरुआती दिनों में माँओं का साथ देने के लिए — सौम्य, प्रमाण-आधारित मार्गदर्शन के साथ। 💜
1555	सदस्य
1556	पोस्ट
1557	फ़ॉलोअर
1558	फ़ॉलोइंग
1559	अभी कोई पोस्ट नहीं
1560	वीडियो
1561	अभी कोई वीडियो नहीं
1562	सिर्फ़ विशेषज्ञ
1563	अभी #$tag वाली कोई पोस्ट नहीं
1564	$n सदस्य
1565	पोस्ट बनाएँ
1566	वोट
1567	वोट के लिए शुक्रिया
1568	चर्चा देखें
1569	कमेंट
1570	सबसे पहले कमेंट कीजिए।
1571	कमेंट लिखिए…
1572	मिलती-जुलती चर्चाएँ
1573	सुझाई गई कम्युनिटी
1574	इसके बारे में
1575	पोस्ट
1576	यहाँ पोस्ट करें
1577	प्रकार
