1334	संकुचन अभी दूर-दूर और अनियमित हैं। नज़र रखना जारी रखिए।
1335	संकुचन अब थोड़े नियमित होते लगते हैं। दर्ज करते रहिए।
1336	आपका संकुचन पैटर्न अब नियमित लगता है। आप अपना बर्थ प्लान देखना और डॉक्टर की सलाह के अनुसार संपर्क करना चाह सकती हैं।
1337	जानें
1338	संकुचन क्या होते हैं?
1339	संकुचन यानी बच्चेदानी का कसना और ढीला होना। शुरू में ये अनियमित हो सकते हैं; जन्म के क़रीब ये अक्सर लंबे, तेज़ और नियमित हो जाते हैं।
1340	5-1-1 नियम क्या है?
1341	कुछ डॉक्टर 5-1-1 दिशानिर्देश इस्तेमाल करते हैं: हर 5 मिनट में संकुचन, लगभग 1 मिनट तक, कम से कम 1 घंटे के लिए। हमेशा अपने डॉक्टर के निर्देश मानें।
1342	डॉक्टर को कब कॉल करें?
1343	अपने डॉक्टर की दी हुई सलाह मानिए। कई कहते हैं कि जब संकुचन नियमित हो जाएँ तब कॉल कीजिए, या पहले अगर कोई चिंता हो — ब्लीडिंग, हलचल कम, या पानी टूट जाए।
1344	बस थोड़ा और — आपका नन्हा बहुत क़रीब है ❤️
1345	आप अपना आधा सफ़र पार कर चुकी हैं ❤️
1346	देखिए आप कितनी दूर आ चुकी हैं ❤️
1347	आपका सफ़र शुरू हो गया — एक-एक प्यारा दिन ❤️
1348	साप्ताहिक सफ़र
1349	आपकी हफ़्ते-दर-हफ़्ते गाइड — शिशु की बढ़त, आपका शरीर, पोषण, जुड़ाव और बहुत कुछ।
1350	साप्ताहिक सफ़र खोलें
1351	जल्द आ रहा है
1352	$tab जल्द आ रहा है। अभी के लिए, अपने रोज़ के पल और साप्ताहिक सफ़र का आनंद लीजिए।
1353	हफ़्ता $week • दिन $day
1354	~3 मिनट
1355	शुरू करें
1356	आज
1357	इस हफ़्ते
1358	इस हफ़्ते, एक पिता की नज़र से।
1359	पिता की सोच
1360	अपनी पार्टनर का साथ
1361	शिशु से जुड़ाव
1362	इस हफ़्ते का काम
1363	Can I?
1364	गर्भावस्था के रोज़मर्रा सवालों के तुरंत, भरोसेमंद जवाब।
1365	खाना, पेय, दवा या गतिविधियाँ खोजें
1366	लोकप्रिय खोज
1367	श्रेणी से देखें
1368	क्या मैं खा सकती हूँ?
1369	क्या मैं पी सकती हूँ?
1370	क्या मैं ले सकती हूँ?
1371	क्या मैं कर सकती हूँ?
1372	गर्भावस्था में: $name
1373	क्यों?
1374	तिमाही के नोट
1376	आप यहाँ
1377	भारतीय संदर्भ में
1378	मिलते-जुलते सवाल
1379	अभी भी कोई सवाल है?
1380	अपने लिए बनाए मार्गदर्शन के लिए Ask Veda।
1381	Ask Veda
1382	Ask Veda जल्द आ रहा है — आपका अपना AI गाइड।
1383	सेव
1384	सेव किया
1385	सेव किए सवाल
1386	अभी कुछ सेव नहीं हुआ। किसी भी जवाब पर बुकमार्क दबाकर यहाँ रखिए।
1387	यह सामान्य मार्गदर्शन है, आपके डॉक्टर की सलाह का विकल्प नहीं।
1388	अभी कोई नतीजा नहीं। दूसरा शब्द आज़माइए — या वेदा से पूछिए।
1389	सुरक्षित
