0	हफ़्ता $w / $total
1	हफ़्ता
2	हफ़्ता
3	हफ़्ते
4	इस हफ़्ते के लिए अभी कोई सामग्री नहीं है।
5	हम यह हफ़्ता लोड नहीं कर पाए।
6	दोबारा कोशिश करें
7	धीरे-धीरे आ रहा है
8	यह अध्याय अगले हफ़्ते खुलेगा। एक-एक दिन करके, माँ।
9	यह अध्याय $n हफ़्तों में खुलेगा। कोई जल्दी नहीं — आज आप जहाँ हैं, उसका आनंद लीजिए।
10	अभी आप हफ़्ते $w में हैं
11	इस हफ़्ते
12	मैं कितना बड़ा हूँ?
13	मैं लगभग इतना बड़ा हूँ —
14	लंबाई
15	वज़न
16	शिशु का अपडेट
17	मैं क्या कर रहा हूँ
18	हर शिशु अपनी ही प्यारी रफ़्तार से बढ़ता है।
19	तसल्ली
20	जुड़ाव
21	तैयारी
22	आपका सफ़र
23	आपके लिए, माँ
24	इस हफ़्ते आपका शरीर
25	एक प्यारी सी याद
26	अगर इनमें से कुछ भी आपको परेशान करे तो डॉक्टर को कॉल करें। आप बहुत अच्छा कर रही हैं।
27	पोषण
28	क्या खाएँ
29	इस हफ़्ते ये चीज़ें खाएँ
30	आयुर्वेदिक · माँ की देखभाल
31	प्यारी सलाह
32	करें, न करें और सच
33	इस हफ़्ते करें
34	इस हफ़्ते न करें
35	मिथक बनाम सच
36	जुड़ाव का पल
37	आज का संकल्प
38	राग $raga
39	सुकून देने वाला राग
40	आपके गाइडेड राग और संकल्प जुड़ाव के दौर में शुरू होंगे। अभी के लिए, ऊपर दिया संकल्प प्यार से दोहराइए।
41	आपके पार्टनर के लिए
42	सफ़र साझा करें
43	इस हफ़्ते, साथ में
44	पार्टनर को WhatsApp पर भेजें
45	हम आपकी तरफ़ से किसी को मैसेज नहीं करते — आप ख़ुद चुनती हैं कि यह कहाँ जाए।
46	ParentVeda · हफ़्ता $w
47	— ParentVeda से प्यार के साथ
48	हमारे हफ़्ता $w के सफ़र से एक नोट
49	शेयर शीट नहीं खुल पाई।
