1169	ख़रीदारी का ब्योरा
1170	ParentVeda से ख़रीद
1171	बाहर से ख़रीद
1172	पहले से
1173	कुल अनुमानित ख़र्च
1174	ParentVeda से ख़रीद रहे
1175	कहीं और से ख़रीद रहे
1176	पहले से है
1177	अभी तय करना है
1178	यहाँ अभी कुछ नहीं।
1179	पार्टनर के साथ साझा करें
1180	हमारा अस्पताल बैग $p% तैयार है ❤️
1181	जिन चीज़ों में आप मदद कर सकते हैं:
1182	फ़िलहाल सब तय हो चुका है ❤️
1183	$name तैयार 🎉
1184	यह हिस्सा पूरी तरह तैयार है।
1185	आपका अस्पताल बैग तैयार है ❤️
1186	आप ज़िंदगी के सबसे ख़ूबसूरत पलों में से एक के लिए तैयार हैं।
1187	अपने बैग में ढूँढिए…
1188	कुछ नहीं मिला।
1189	जो आपके लिए सही हो वह चुनिए
1190	या, आप इसे कैसे लेंगी?
1191	विवरण बदलें
1192	ParentVeda से ऑर्डर करें
1193	संकुचन ट्रैकर
1194	संकुचन का समय और पैटर्न दर्ज कीजिए जो डॉक्टर से बात करते वक़्त काम आ सकते हैं। हमेशा अपने डॉक्टर की सलाह मानें।
1195	संकुचन को समझना
1196	संकुचन यानी आपकी बच्चेदानी का कसना और फिर ढीला होना। हर कसाव प्रसव नहीं होता। "Braxton Hicks" (अभ्यास वाले) संकुचन आम और अक्सर हानिरहित होते हैं — ये अनियमित होते हैं, न तेज़ होते हैं न पास-पास आते हैं, और आराम करने, करवट बदलने या पानी पीने पर अक्सर कम हो जाते हैं। असली प्रसव के संकुचन समय के साथ लंबे, तेज़ और पास-पास होते जाते हैं, और कम नहीं होते। समय नापने के लिए: शुरू होने पर टैप कीजिए, और ख़त्म होने पर फिर टैप कीजिए।
1197	एक टाइमर, निदान नहीं
1198	ParentVeda कोई मेडिकल या डायग्नोस्टिक सेवा नहीं है। यह टूल सिर्फ़ आपके संकुचन दर्ज करके पैटर्न दिखाता है — यह न प्रसव की पुष्टि कर सकता है, न इनकार। सिर्फ़ आपकी डॉक्टर या midwife ही यह कह सकती हैं। अगर कुछ ठीक न लगे, तो उनसे संपर्क कीजिए — चाहे यहाँ पैटर्न शांत ही क्यों न दिखे।
1199	समय नापने से प्रसव की न पुष्टि हो सकती है न इनकार। अगर पक्का न हो, या कुछ ठीक न लगे, तो अभी अपनी डॉक्टर या midwife से संपर्क कीजिए।
1200	रिमाइंडर
1201	आपके तरीक़े से हल्की याद
1202	अभी कोई रिमाइंडर नहीं
1203	किसी भी चीज़ के लिए हल्की याद जोड़िए — Kegel सेशन, विटामिन, शिशु को पढ़ना, या अपनी ख़ुद की।
1204	रिमाइंडर जोड़ें
1205	मुझे याद दिलाएँ
1206	नया रिमाइंडर
1207	रिमाइंडर बदलें
1208	हम आपको किस चीज़ की याद दिलाएँ?
1209	जैसे Kegel का समय
1210	जल्दी सुझाव
1211	समय
1212	दोहराएँ
1213	एक बार
1214	रोज़ाना
1215	साप्ताहिक
1216	समय जोड़ें
1217	दिन
1218	रिमाइंडर सेव करें
1219	रिमाइंडर हटाएँ
1220	रिमाइंडर सेव हो गया 💜
1221	रिमाइंडर हटा दिया
1222	आपके सेट किए समय पर हम याद दिलाएँगे।
1223	हर 2 हफ़्ते
1224	हर महीने
1225	चुने हुए दिन
1226	मेरे रिमाइंडर
1227	रिमाइंडर जोड़ें
1228	रिमाइंडर जोड़ें
1229	रिमाइंडर बदलें
1230	कितनी बार?
1231	दिन में एक बार
1232	दिन में दो बार
1233	दिन में तीन बार
1234	हर हफ़्ते
1235	हर 2 हफ़्ते
1236	हर महीने
1237	अपना
1238	इन समयों पर
1239	समय $n
1240	महीने का दिन
1241	इन दिनों पर
1242	नोट (क्या लिखें?)
1243	जैसे: दोपहर के खाने के बाद Iron टैबलेट
1244	दवा का रिमाइंडर 💊
1245	रिमाइंडर सेव करें
1246	हटाएँ
1247	अभी कोई रिमाइंडर नहीं — घंटी दबाकर जोड़िए।
1248	रिमाइंडर सेट हो गया 💜
1249	रोज़ाना $n बार
1251	Kegel का समय 🌸
1252	अपना prenatal vitamin लीजिए 💊
1253	अपने शिशु को पढ़िए 📖
1254	थोड़ा पानी पीजिए 💧
1255	आपके लिए एक शांत पल 🕊️
1256	तिमाही चार्ट
1257	तिमाही
