lib/screens/week_flow_screen.dart	59634	59812	पहली तिमाही ख़त्म होते-होते शुरुआती अनिश्चितता की जगह अक्सर राहत और उत्साह ले लेते हैं। अगले पड़ाव के सपने देखने और साथ मिलकर योजना बनाने का अच्छा समय है।
lib/screens/week_flow_screen.dart	60049	60237	अब जब गर्भावस्था बाहर दिखने लगी है, उन्हें शिशु से और गहरा जुड़ाव महसूस हो सकता है। उनके साथ बंप को निहारना - बिना उन्हें असहज किए - इसे साथ बाँटने का प्यारा तरीक़ा है।
lib/screens/week_flow_screen.dart	60432	60600	अब उनका मन ज़्यादा ठहरा और उम्मीद से भरा हो सकता है, और वो प्रसव के बाद की ज़िंदगी की कल्पना करने लगी होंगी। इसे साथ मिलकर सपनों में बुनने का प्यारा समय है।
lib/screens/week_flow_screen.dart	60786	60945	इस दौर में वो शायद ज़्यादा आश्वस्त और मन से ठहरी हुई महसूस कर रही हैं। आगे के व्यस्त हफ़्तों से पहले इसे साथ जीने का अच्छा पड़ाव है।
lib/screens/week_flow_screen.dart	61151	61338	इस समय उत्साह अक्सर बढ़ जाता है, क्योंकि वो पहली हलचल के इंतज़ार में रहने लगती हैं। उनसे इसके बारे में पूछिए - वो इंतज़ार साथ बाँटना जुड़ाव गहरा करता है।
lib/screens/week_flow_screen.dart	61536	61707	anomaly scan पास आते-आते उत्साह बढ़ रहा है और उनके लिए शिशु की मौजूदगी पहले से कहीं ज़्यादा असली लगती है। हो सके तो उस स्कैन पर उनके साथ रहने की योजना बनाइए।
lib/screens/week_flow_screen.dart	61928	62143	उन्हें anomaly scan को लेकर उत्साह हो सकता है, और साथ ही यह सवाल भी कि गर्भावस्था का बाक़ी आधा हिस्सा क्या लेकर आएगा। उनके साथ जिज्ञासु बने रहना - जल्दी से भरोसा दिलाने के बजाय - सबसे ज़्यादा काम आता है।
lib/screens/week_flow_screen.dart	62403	62596	जैसे-जैसे हलचल बार-बार और साफ़ होती जाती है, उनका जुड़ाव शिशु से और गहरा होता जाता है। जब हलचल हो तो उनके साथ बंप पर हाथ रखिए - यह पल आप दोनों का है।
lib/screens/week_flow_screen.dart	62801	62993	कई माँओं का जुड़ाव तब और गहरा हो जाता है जब उन्हें पता चलता है कि शिशु को उनकी आवाज़ सुनाई देती है - उनके साथ भी ऐसा हो सकता है। अब आप दोनों के लिए बंप से बातें करने और गुनगुनाने की अच्छी वजह है।
lib/screens/week_flow_screen.dart	63208	63405	अब जब शिशु की हलचल का ढंग पहचाना-सा लगने लगा है, उनका जुड़ाव गहरा होता जा रहा है। वो पहचानने लगेंगी कि कब जागने का समय है और कब आराम का - उनसे इस बारे में पूछिए।
lib/screens/week_flow_screen.dart	63626	63822	जैसे-जैसे शिशु की हलचल का ढंग पहचाना-सा लगता है, उनका जुड़ाव और गहरा हो सकता है। इसी समय glucose test भी हो सकता है - साथ चलने और उनका साथ देने की पेशकश कीजिए।
lib/screens/week_flow_screen.dart	64033	64222	जब वो शिशु की अपनी ख़ास हलचल पहचानने लगती हैं, जुड़ाव और गहरा हो जाता है। जब वो कोई हलचल दिखाएँ तो पास आकर ध्यान दीजिए - साथ बाँटे हुए ये पल बहुत मायने रखते हैं।
lib/screens/week_flow_screen.dart	64428	64606	उनके मन में कृतज्ञता और जुड़ाव हो सकता है, और यह एहसास भी बढ़ रहा है कि तीसरी तिमाही क़रीब है। आने वाले महीनों के बारे में साथ मिलकर सोचना शुरू करने का अच्छा पल है।
lib/screens/week_flow_screen.dart	64804	64964	आख़िरी तिमाही में क़दम रखते हुए उन्हें गर्व, उत्साह और थोड़ा भारीपन एक साथ महसूस हो सकता है। अभी उनके कुछ काम अपने ज़िम्मे ले लेना बहुत बड़ी मदद है।
lib/screens/week_flow_screen.dart	65168	65332	शिशु से मिलने के उत्साह के साथ-साथ उनके मन में प्रसव के बारे में पहले सच्चे सवाल भी उठ रहे होंगे। साथ मिलकर योजना समझना शुरू करने का अच्छा समय है।
lib/screens/week_flow_screen.dart	65543	65731	वो प्रसव और नवजात के साथ ज़िंदगी के बारे में ज़्यादा से ज़्यादा सोच रही होंगी। जब वो बोलकर सब समझने की कोशिश करें तो सुनिए - और जहाँ हो सके मदद कीजिए - इससे बोझ हल्का होता है।
lib/screens/week_flow_screen.dart	65946	66143	अब वो प्रसव और उसके बाद की रिकवरी के बारे में गंभीरता से सोच रही होंगी। प्रसव के बाद की देखभाल के बारे में उनके साथ पढ़ना दिखाता है कि आप लंबे सफ़र के लिए साथ हैं।
lib/screens/week_flow_screen.dart	66367	66555	कभी शिशु से मिलने का उत्साह, तो कभी बाक़ी सारी तैयारी का भारीपन - उनका मन इनके बीच झूल सकता है। तैयारी के कुछ काम उनकी सूची से हटा लेना अभी सच्चा तोहफ़ा है।
lib/screens/week_flow_screen.dart	66774	66982	नवजात के साथ ज़िंदगी की कल्पना करते हुए वो मन ही मन प्रसव की तैयारी कर रही होंगी। इसी समय अक्सर growth scan होता है - हो सके तो साथ जाइए, यह आप दोनों को भरोसा देता है।
lib/screens/week_flow_screen.dart	67204	67385	उनमें उत्साह, रक्षा का भाव और शिशु के आने की तैयारी पर बढ़ता ध्यान हो सकता है। शिशु का कमरा या अस्पताल का बैग साथ मिलकर तैयार करना उस ऊर्जा को अच्छी जगह लगाता है।
lib/screens/week_flow_screen.dart	67606	67808	प्रसव को लेकर उनके मन में उत्साह, इंतज़ार और बीच-बीच में घबराहट - सब मिला-जुला हो सकता है। ठहरा हुआ भरोसा - और योजना तैयार रखना - उसमें से बहुत कुछ शांत कर देता है।
lib/screens/week_flow_screen.dart	68028	68203	उत्साह और इंतज़ार के साथ अक्सर यह जिज्ञासा भी रहती है कि प्रसव कब शुरू होगा। किसी भी दिन हो सकता है - यह एहसास रोमांचक भी है, और उनके लिए थोड़ा घबराहट भरा भी।
lib/screens/week_flow_screen.dart	68415	68589	जैसे-जैसे प्रसव की तारीख़ पास आती है, उत्साह, बेसब्री और इंतज़ार और बढ़ जाते हैं। यही वो हफ़्ता है जब अस्पताल का बैग तैयार हो और योजना साथ मिलकर पक्की कर ली जाए।
lib/screens/week_flow_screen.dart	68799	68943	अभी उत्साह, बेसब्री और इंतज़ार बहुत आम हैं - हो सकता है वो हर दिन सोचें कि क्या आज ही वो दिन है। अपना फ़ोन चालू रखिए और पास ही रहिए।
lib/screens/week_flow_screen.dart	69169	69388	गर्भावस्था के अंत के क़रीब आते-आते उन्हें उत्साह, बेसब्री, भावुकता या गहरी सोच महसूस हो सकती है - कभी सब एक साथ। अभी बस उनके पास, बिना जल्दबाज़ी के मौजूद रहना बहुत मायने रखता है।
lib/screens/week_flow_screen.dart	69602	69777	उत्साह, बेसब्री, भावुकता, घबराहट - या एक ही दिन में यह सब उन्हें महसूस हो सकता है। इनमें से हर एहसास का आना सामान्य है; आपकी शांत, ठहरी हुई मौजूदगी ही सहारा है।
lib/screens/week_flow_screen.dart	70024	70250	उत्साह, बेसब्री, भावुकता, घबराहट, सुकून - या एक ही दिन में यह सब उन्हें महसूस हो सकता है। हर एहसास सही है; आप दोनों साथ मिलकर आख़िरी पड़ाव तक पहुँचे हैं, और अभी आपका ठहराव सबसे ज़्यादा मायने रखता है।
lib/screens/week_flow_screen.dart	70827	70846	आगे क्या आने वाला है
lib/screens/week_flow_screen.dart	71400	71510	ये वही स्कैन और जाँचें हैं जो उनकी होंगी - हर एक क्या है, और उसमें कैसे साथ देना है, यहाँ देखिए।
lib/screens/week_flow_screen.dart	72168	72325	शिशु की पहली ठीक-ठीक झलक - इससे प्रसव की तारीख़ और धड़कन पक्की होती है। कई जोड़ों के लिए यही वो पल होता है जब सब कुछ असली लगने लगता है।
lib/screens/week_flow_screen.dart	72497	72651	हो सके तो उनके साथ जाइए - यह साथ बाँटने वाली पहली प्यारी याद है। अक्सर स्कैन से पहले पानी पीकर पेशाब रोकना पड़ता है, इसलिए समय साथ मिलकर तय कीजिए।
lib/screens/week_flow_screen.dart	73022	73183	एक स्कैन (अक्सर blood test के साथ) जो शिशु की बढ़त देखता है और कुछ स्थितियों की जाँच करता है। नतीजों का इंतज़ार थोड़ी घबराहट ला सकता है।
