136	शुभ प्रभात
137	शुभ दोपहर
138	शुभ संध्या
139	हफ़्ता 20 · आप आधा सफ़र पूरा कर चुकी हैं 💜
140	हफ़्ता $week · बस थोड़ा और, माँ 💜
141	हफ़्ता $week · एक नया अध्याय शुरू 💜
142	हफ़्ता $week · साथ-साथ बढ़ रहे हैं 💜
143	आपका नन्हा इस हफ़्ते $fruit जितना बड़ा है
144	आज का पल
145	~6 मिनट
146	आप और आपके शिशु के लिए एक छोटा सा पल।
147	हफ़्ता $week, दिन $day
148	आपका शिशु $fruit जितना
149	$total में से $done पूरे
150	बढ़त
151	पढ़ें
152	बात
153	संस्कार
154	आपके लिए
155	हलचल
156	आज $n
157	पानी
158	$n गिलास
159	पोषण की समझ
160	आपका शांत साथी 💜
161	मेरा जर्नल
162	आपकी गर्भावस्था की कहानी, एक-एक दिन
163	सब
164	यादें
165	फ़ोटो
166	फ़ोटो खींचें
167	गैलरी से चुनें
168	पड़ाव
169	सेहत
170	स्कैन
171	शिशु
172	आपकी गर्भावस्था की कहानी यहीं से शुरू होती है।
173	एक याद, एक फ़ोटो, या शिशु के लिए एक नोट सहेजिए — सब यहीं जमा होगा।
174	पहली याद बनाएँ
175	याद बनाएँ
176	याद लिखें
177	फ़ोटो जोड़ें
178	वॉइस नोट रिकॉर्ड करें
179	शिशु के लिए नोट
180	वॉइस यादें जल्द आ रही हैं 💜
181	अपने जर्नल में खोजें
182	एक्सपोर्ट
183	आपकी छपने वाली यादों की किताब जल्द आ रही है 💜
184	अपनी याद लिखिए…
185	अपने शिशु को लिखिए…
186	कैप्शन जोड़ें (ज़रूरी नहीं)
187	सेव करें
188	आपके जर्नल में सेव हो गया 💜
189	मेरा जर्नल
190	मेरे जर्नल की टाइमलाइन देखें
191	अपना
192	टैग (जैसे क्रेविंग, एक सपना)
193	जो याद रखना हो, लिखिए…
194	वॉइस नोट रिकॉर्ड करें
195	शुरू करने के लिए माइक टैप करें
196	रिकॉर्ड हो रहा है… रोकने के लिए टैप करें
197	एक और रिकॉर्ड करने के लिए टैप करें
198	रिकॉर्ड करने के लिए माइक्रोफ़ोन की अनुमति चाहिए।
199	याद सेव हो गई 💜
200	शिशु के लिए नोट सेव हो गया 💜
201	फ़ोटो आपके जर्नल में जुड़ गई
202	वॉइस नोट सेव हो गया
203	एंट्री अपडेट हो गई
204	बोलकर लिखने के लिए टैप करें
205	सुन रहे हैं…
206	बोलकर लिखने के लिए माइक्रोफ़ोन/स्पीच की अनुमति चाहिए।
207	वॉइस नोट
208	यह एंट्री हटाएँ?
209	अभी यहाँ कुछ नहीं — नीचे बटन से अपनी पहली जोड़िए।
