1082	घर पर तैयार
1083	पैक हो गया
1084	शायद बाद में
1085	आपके ध्यान की ज़रूरत
1086	सब सँभल गया 💛
1087	आपका बैग, हिस्सों में
1088	ख़रीदारी
1089	पैकिंग
1090	$n दिन बाक़ी
1091	आपका बैग लगभग तैयार 💛
1092	आपका बैग, आराम से बन रहा है
1093	$item — आप क्या करना चाहेंगी?
1094	चुनने में मदद करें
1095	मेरे पास पहले से है
1096	मैं कहीं और से लूँगी
1097	बाद में तय करूँगी
1098	मुझे शायद इसकी ज़रूरत नहीं
1099	ParentVeda की पसंद
1100	ParentVeda यह क्यों सुझाता है
1101	ध्यान देने की बातें
1102	ख़रीदने की गाइड
1103	नरम, साँस लेने वाला कपड़ा और आरामदायक फ़िट देखिए। शुरू में एक-दो काफ़ी होते हैं — बाद में और ले सकती हैं।
1104	असली माता-पिता की राय
1105	ParentVeda के माता-पिता की राय जल्द आ रही है।
1106	विकल्प तुलना करें
1107	सभी विकल्प देखें
1108	चुना गया
1109	यह चुनें
1110	ParentVeda से ख़रीदें
1111	आप इसे कहाँ से लेंगी?
1112	अभी छोड़ दें
1113	दाम / लिंक / नोट जोड़ें (ज़रूरी नहीं)
1114	शायद बाद में
1115	बैग में वापस जोड़ें
1116	बैग पैक करने का समय
1117	मेरे अस्पताल बैग में
1118	इसे पैक करें
1119	अपनी चीज़ जोड़ें
1120	चीज़ का नाम
1121	नोट (ज़रूरी नहीं)
1122	चीज़ हटाएँ
1123	ख़रीदारी का ब्योरा
1124	ParentVeda से ख़रीद रही हैं
1125	कहीं और से
1126	घर पर पहले से
1127	ख़रीदना बाक़ी
1128	पैक हो गया
1129	ParentVeda ख़र्च
1130	बाहर का ख़र्च
1131	कुल तय
1132	ख़रीदारी का ब्योरा
1133	ख़रीदा मार्क करें
1134	ख़रीद लिया
1135	पसंदीदा में जोड़ें
1136	पसंदीदा
1137	$n चीज़ें
1138	वापस लाएँ
1139	ParentVeda का सुझाव
1140	सबसे बेहतर
1141	ParentVeda यह क्यों सुझाता है
1142	ध्यान देने योग्य बातें
1143	ParentVeda से ख़रीदें
1144	कहीं और भी उपलब्ध
1145	स्टोर आपके ब्राउज़र में खुलेगा। ParentVeda को छोटा कमीशन मिल सकता है।
1146	$store पर ख़रीदें
1147	हमारा स्टोर जल्द आ रहा है। अभी यह आपके प्लान में सेव है — आप इसे कहीं और से भी ख़रीद सकती हैं।
1148	आप कहाँ से ख़रीदेंगी?
1149	प्रोडक्ट लिंक (ज़रूरी नहीं)
1150	दाम (ज़रूरी नहीं)
1151	नोट (ज़रूरी नहीं)
1152	लिंक सेव
1153	ख़रीदना बाक़ी
1154	अपनी चीज़ जोड़ें
1155	अपनी चीज़ जोड़ें
1156	जैसे ख़ास कंबल, परिवार की फ़ोटो…
1157	कौन सा हिस्सा?
1158	आपके बैग में जुड़ गया ❤️
1159	ज़्यादातर माँएँ यह भी रखती हैं
1160	जोड़ें
1161	पसंदीदा
1162	ParentVeda
1163	कहीं और
1164	पहले से
1165	पैक
1166	बाक़ी
1167	छोड़ा
1168	सब
