There was once a child who asked "why" about everything. Why is the sky blue? Why do birds sing in the morning? Why does the moon follow us home?\n\n	एक बच्चा था जो हर बात पर "क्यों" पूछता था। आसमान नीला क्यों है? चिड़ियाँ सुबह ही क्यों गाती हैं? चाँद हमारे साथ-साथ घर तक क्यों आता है?\n\n
At first the grown-ups answered quickly, and then they grew tired of answering at all. But the child kept asking - not to be difficult, but because the world felt endlessly interesting.\n\n	पहले बड़े जल्दी-जल्दी जवाब देते रहे, फिर जवाब देते-देते थक गए। पर बच्चा पूछता रहा — तंग करने के लिए नहीं, बल्कि इसलिए कि उसे यह दुनिया कभी ख़त्म न होने वाली दिलचस्प लगती थी।\n\n
Years later, that same curiosity became the child's greatest gift. It made them a careful listener, a patient learner, and someone who never stopped growing.\n\n	बरसों बाद वही जिज्ञासा उसकी सबसे बड़ी पूँजी बन गई। उसी ने उसे ध्यान से सुनने वाला, धीरज से सीखने वाला और कभी न रुकने वाला इंसान बनाया।\n\n
Every child is born with this spark. It does not need to be taught - only protected, welcomed, and answered with a little patience.	यह चिंगारी हर बच्चे के साथ जन्म लेती है। इसे सिखाना नहीं पड़ता — बस बचाना पड़ता है, अपनाना पड़ता है, और थोड़े धीरज से जवाब देना पड़ता है।
A tree does not rush. In its first year it may look like nothing more than a thin stem, easily bent by the wind.\n\n	पेड़ को कोई जल्दी नहीं होती। पहले साल में वह बस एक पतली-सी डंडी जैसा दिखता है, जिसे हवा भी झुका दे।\n\n
But beneath the soil, quietly and unseen, it is doing the most important work - sending roots deep and wide. Only later does it rise tall, and by then it can hold the weight of storms.\n\n	पर मिट्टी के नीचे, चुपचाप और किसी की नज़र से दूर, वह सबसे ज़रूरी काम कर रहा होता है — जड़ें गहरी और दूर तक फैला रहा होता है। ऊँचा वह बाद में उठता है, और तब तक तूफ़ानों का बोझ सँभालने लायक हो चुका होता है।\n\n
Pregnancy is a little like this. So much of what matters is happening quietly, unseen, day by day. You do not have to feel productive for important things to be growing.\n\n	गर्भावस्था भी कुछ ऐसी ही है। जो सबसे ज़रूरी है, वह चुपचाप, दिखे बिना, दिन-ब-दिन हो रहा है। कुछ बड़ा पनपने के लिए यह ज़रूरी नहीं कि आपको हर दिन कुछ करते हुए महसूस हो।\n\n
Slow is not the same as still. You and your baby are both becoming, a little more each day.	धीरे चलना रुक जाना नहीं होता। आप भी बन रही हैं और आपका शिशु भी — हर दिन थोड़ा और।
We often think kindness has to be grand - a big gift, a great sacrifice. But ask anyone about a kindness they still remember, and it is almost always something small.\n\n	हमें अक्सर लगता है कि दयालुता कोई बड़ी बात होनी चाहिए — कोई बड़ा तोहफ़ा, कोई बड़ा त्याग। पर किसी से भी पूछिए कि आज तक कौन-सी दयालुता याद है, तो जवाब लगभग हमेशा कोई छोटी-सी बात होती है।\n\n
A warm word on a hard day. Someone who waited. Someone who noticed. These tiny moments stay with us for years.\n\n	मुश्किल दिन पर कहा गया एक नरम शब्द। कोई जो रुककर इंतज़ार कर गया। कोई जिसने ध्यान दे दिया। ये नन्हे पल बरसों साथ रहते हैं।\n\n
Children learn kindness not from lectures but from feeling it, again and again, in ordinary moments. The way they are spoken to becomes the way they speak to the world.\n\n	बच्चे दयालुता उपदेश से नहीं सीखते, उसे बार-बार महसूस करके सीखते हैं — रोज़ के मामूली पलों में। जिस तरह उनसे बात की जाती है, वही तरीक़ा वे दुनिया से बात करने में अपनाते हैं।\n\n
Your gentleness, even now, is already shaping a gentle heart.	आपकी कोमलता, अभी से, एक कोमल दिल गढ़ रही है।
