1678	ParentVeda यह क्यों सुझाता है
1679	ध्यान रखने की बातें
1680	अभी ख़रीदें
1681	तुलना करें
1682	सभी $n देखें
1683	ParentVeda का फ़ैसला
1684	एक नज़र में
1685	इसमें क्या है और कैसे काम करता है
1686	ParentVeda की राय
1687	सत्यापित माता-पिता से
1688	दूसरे विकल्पों से तुलना करें
1689	ParentVeda इसे कैसे परखता है
1690	हर पसंद एक ही तरह से परखी जाती है — ताकि रेटिंग का मतलब हर जगह एक ही रहे।
1799	सेव किया
1800	पढ़ रहे हैं, लगाएँ
1801	पढ़ रहे हैं
1802	पूरा हुआ, लगाएँ
1803	पूरा हुआ
1804	और पढ़ाई
1805	और जानें
1806	अभी ख़रीदें
1807	ख़रीदारी जल्द — सेव करना अभी चलता है ❤️
1808	पढ़ाई खोजें
1809	नया शोध
1810	खोलें
1811	आज का सबक़
1812	आज का काम
1813	हो गया
1814	हो गया 💪
1815	आज आप हाज़िर थे।
1816	पिता ऐसे ही बनते हैं — एक-एक दिन करके।
1817	आज आप कैसा महसूस कर रहे हैं?
1818	ख़ुश
1819	शुक्रगुज़ार
1820	उम्मीद से भरा
1821	शांत
1822	जुड़ा हुआ
1823	घबराया
1824	चिंतित
1825	थका
1826	भावुक
1827	बोझ महसूस
