937	Kegel क्या है और कैसे करें
938	Kegel यानी अपनी pelvic-floor मांसपेशियों को कसना और ऊपर उठाना — वही जो आप पेशाब या गैस रोकने के लिए इस्तेमाल करती हैं — फिर पूरी तरह ढीला छोड़ना। इन्हें पहचानने के लिए, हल्के से उस प्रवाह को रोकने की कल्पना कीजिए (सिर्फ़ मांसपेशी पहचानने के लिए, आदत के तौर पर नहीं)। कुछ सेकंड कसिए और रोकिए, फिर उतनी ही देर ढीला छोड़िए। साँस सामान्य रखिए, और पेट, जाँघ या कूल्हे मत कसिए। नीचे दिया केयर सेशन आपके लिए कसने और छोड़ने का समय बताता है।
939	मैं यह क्यों कर रही हूँ?
940	Pelvic floor bladder, bowel और बच्चेदानी को सहारा देता है। ये मांसपेशियाँ पूरी गर्भावस्था में ज़्यादा काम करती हैं। नियमित व्यायाम ताक़त बनाए रखने और जन्म के बाद रिकवरी में मदद कर सकते हैं।
941	ये हो तो रुकिए और अपने डॉक्टर से संपर्क कीजिए:
942	दर्द
943	Vaginal bleeding
944	चक्कर
945	व्यायाम से होने वाले संकुचन
946	अभी का चरण
947	तरीक़ा सीखना
948	नियमितता बनाना
949	जन्म की तैयारी
950	दोहराव $cur / $total
951	रोकें
952	जारी रखें
953	बाहर
954	शाबाश ❤️
955	आपने आज का pelvic floor केयर सेशन पूरा किया। देखभाल के छोटे पल पूरी गर्भावस्था में आपके शरीर को सहारा देते हैं।
956	आज का सेशन कैसा लगा?
957	आसान
958	ठीक-ठाक
959	मुश्किल
960	हो गया
961	आपका केयर सफ़र ❤️
962	सेशन पूरे
963	इस हफ़्ते पूरे
964	आख़िरी बार
965	अभी नहीं
966	केयर सफ़र
967	अपने हिसाब से
968	रूटीन अपने हिसाब से बनाएँ
969	सुझाया गया
970	अपना
971	सुझाए गए पर लौटें
972	आपका अपना रूटीन चल रहा है
973	हम आपके चरण के लिए बनाया रूटीन सुझाते हैं। अगर यह बहुत आसान या बहुत मुश्किल लगे, तो आप इसे हल्के से बदल सकती हैं — हमेशा अपने शरीर और डॉक्टर की सुनिए। अनुमानित समय अपने आप बदल जाता है।
974	आवाज़ के संकेत
975	मेरा अस्पताल बैग
976	मेरा अस्पताल बैग
977	आपका बैग भर रहा है 💛
978	आपका बैग शिशु के लिए तैयार है! 🎉
979	बड़े दिन के लिए पैक करें
980	$n दिन बाक़ी
981	$n% तैयार
982	चीज़ें जोड़ें
983	अपना बैग शुरू करें 🎒
984	बड़े दिन के लिए जो चीज़ें चाहिए, उन्हें जोड़िए।
985	ParentVeda से ख़रीदें
986	कहीं और से ख़रीदें
987	पहले से है
988	ये कहाँ से लाएँगी?
989	₹$price में लें
990	लेना है
991	ले लिया
992	पैक करें
993	पैक हो गया
994	यह कहाँ से लाएँगी?
995	ParentVeda से ख़रीदें
996	कहीं और से ख़रीदें
997	यह मेरे पास है
998	बैग से हटाएँ
999	लिंक डालिए (ज़रूरी नहीं)
1000	सेव करें
1002	मेरे बैग में जोड़ें
1003	हो गया
1004	चीज़ें ढूँढिए…
1005	आप जैसी माँओं ने यह भी पैक किया
1006	10 में 9 माँएँ यह पैक करती हैं
1007	जोड़ें
1008	प्रसव के लिए
1009	डिलीवरी के बाद
1010	शिशु के लिए
