870	अपना शुरुआती बिंदु समझने से हम आपका सफ़र आपके हिसाब से बना पाते हैं और वज़न पर हल्की सलाह दे पाते हैं। आपकी जानकारी निजी है और बाद में बदली जा सकती है।
871	गर्भावस्था से पहले का वज़न
872	इससे हम सेहतमंद वज़न बढ़ने की सीमा का अंदाज़ा लगा पाते हैं।
873	आपकी लंबाई
874	इससे आपका गर्भावस्था वज़न चार्ट आपके हिसाब से बनता है।
875	kg
876	cm
877	आगे बढ़ें
878	आपकी गर्भावस्था प्रोफ़ाइल
879	शुरुआती वज़न
880	सुझाई गई वज़न बढ़त
881	यह एक आम दिशानिर्देश है। आपके डॉक्टर आपकी गर्भावस्था के लिए कुछ अलग सलाह दे सकते हैं।
882	रिकॉर्ड शुरू करें
883	अभी का वज़न
884	आख़िरी अपडेट
885	आज
886	अभी कोई वज़न एंट्री नहीं। ज़्यादातर माँएँ डॉक्टर के पास जाने पर या हफ़्ते में एक बार वज़न दर्ज करती हैं।
887	आज का वज़न जोड़ें
888	आपका शरीर सहारा दे रहा है ❤️
889	आपका बढ़ता शिशु
890	Placenta का विकास
891	Amniotic fluid
892	बढ़ा हुआ blood volume
893	हर गर्भावस्था अलग है। हमेशा अपने डॉक्टर की सलाह मानें।
894	गर्भावस्था से अब तक वज़न बढ़त
895	गर्भावस्था का वज़न कहाँ से आता है
896	शिशु
897	Placenta
898	Amniotic fluid
899	Blood volume
900	Breast tissue
901	ऊर्जा का भंडार
902	गर्भावस्था के हफ़्ते पर आधारित जानकारी भर। सटीक माप नहीं।
903	पिछली एंट्री से क्या बदला?
904	आपके शिशु का वज़न थोड़ा और बढ़ा
905	Amniotic fluid बढ़ा
906	Blood volume बढ़ता रहा
907	आपकी बच्चेदानी और बड़ी हुई
908	इस हफ़्ते
909	वज़न जोड़ें
910	तारीख़
911	नोट (ज़रूरी नहीं)
912	सेव करें
913	वज़न का इतिहास
914	वज़न चार्ट
915	असली वज़न
916	सुझाई गई सीमा
917	आपके चरण की सामान्य सीमा के साथ आपके वज़न का रुझान। हर गर्भावस्था अलग है — किसी भी चिंता पर अपने डॉक्टर से बात कीजिए।
918	आपका शरीर बढ़ते शिशु के लिए blood volume बढ़ा रहा है।
919	आपका शिशु, placenta और amniotic fluid अब वज़न बढ़त का एक बड़ा हिस्सा हैं।
920	गर्भावस्था के आख़िरी दौर में वज़न बढ़ना अक्सर fluid और शिशु की तेज़ बढ़त से होता है।
921	Kegel Care
922	Pelvic floor की देखभाल
923	गर्भावस्था में आपका pelvic floor बढ़ते शिशु का वज़न सँभालता है। नियमित व्यायाम इन चीज़ों में मदद कर सकते हैं:
924	Bladder पर नियंत्रण
925	Pelvic सहारा
926	डिलीवरी के बाद रिकवरी
927	हमेशा अपने डॉक्टर की सलाह मानें।
928	अभी का रूटीन
929	रोकें
930	ढीला छोड़ें
931	दोहराव
932	अनुमानित समय
933	सेकंड
934	यह रूटीन क्यों?
935	आपके चरण की ज़्यादातर माँओं को इस हल्के स्तर से फ़ायदा होता है। यह आपके हिसाब से है और गर्भावस्था के साथ बदल सकता है।
936	केयर सेशन शुरू करें
