2041	बड़े दिन के लिए सब कुछ, एक childbirth educator से सीखिए।
2042	आप
2043	 पर हैं — ठीक वही समय जब ज़्यादातर माँएँ जन्म की तैयारी करती हैं।
2044	पूरा Birthing कोर्स
2045	6 क्लास · अपनी रफ़्तार से वीडियो + हर महीने एक लाइव सवाल-जवाब
2046	छह क्लास
2047	हर लाइव सेशन और ग्रुप वही चलाती हैं।
2048	 — किसी भी cohort पर ParentVeda+ सदस्यों के लिए।
2049	अगले cohort में जुड़िए
2050	Cohort प्रोग्राम
2051	छोटे समूह, एक असली कोच, और वे माँएँ जिनकी डिलीवरी आपके साथ है।
2052	 पर हैं — Birth-Ready cohort सोमवार से शुरू है।
2053	साथ:
2054	 — childbirth educator
2055	और प्रोग्राम
2056	लाइव सेशन · एक छोटा साथी-समूह · हर हफ़्ते अभ्यास · एक निजी WhatsApp ग्रुप।
2057	 — ParentVeda+ के लिए।
2058	आज, 8 जुलाई
2059	माँओं ने बताया, वे कैसे पेश आते हैं।
2060	स्लॉट चुनिए → निजी वीडियो कॉल → नोट आपके हेल्थ रिकॉर्ड में सेव।
2061	1:1 परामर्श
2062	सही विशेषज्ञ के साथ एक निजी सेशन, जब भी ज़रूरत हो।
2063	30-हफ़्ते के स्कैन के बाद कुछ मन में है? बात कर लीजिए।
2064	विशेषज्ञ चुनिए → स्लॉट चुनिए → निजी वीडियो कॉल। नोट आपके हेल्थ रिकॉर्ड में सेव।
2065	हिंदी / English
2066	कोर्स और Cohort
2067	अपनी रफ़्तार वाले कोर्स, छोटे लाइव cohort और एक शाम की masterclass — सब एक जगह। कोई विषय खोजिए, या नीचे सब देखिए।
2068	हर प्रोग्राम एक सत्यापित विशेषज्ञ चलाते हैं। मुफ़्त, या ParentVeda+ में शामिल।
2069	कोई प्रोग्राम नहीं मिला
2070	दूसरा विषय आज़माइए या फ़िल्टर हटाइए।
2071	90 सेकंड का परिचय देखिए
2072	सीट रोकिए
2073	Masterclass
2074	उन पलों पर विशेषज्ञों के साथ गहरे लाइव सेशन जो सबसे ज़्यादा मायने रखते हैं।
2075	 — जन्म आपके मन में है। यहीं से शुरू कीजिए।
2076	और masterclass
2077	लाइव + रिकॉर्डिंग
2078	पोषण
2079	दो मिनट की जाँच, फिर आपके हिसाब से बना एक प्लान — और उसे आपका बनाने के लिए एक nutritionist।
2080	कुछ सवालों के जवाब दीजिए और हम आपको सही प्लान और विशेषज्ञ से मिला देंगे।
2081	पहले एक मुख्य लक्ष्य चुनिए
2082	आपके लिए सुझाए प्लान
2083	आपके जवाबों के आधार पर — हर एक शुरुआत भर है, जिसे nutritionist आपके हिसाब से बनाएँगी।
2084	झलक →
2085	ट्रेलर · 60 सेकंड
2086	इसमें क्या है
2087	इस प्लान का एक दिन
2088	एक नमूना — आपकी nutritionist इसे आपके शरीर और स्वाद के हिसाब से ढालेंगी।
2089	हर प्लान आख़िरी रूप लेता है एक
2090	 में, 1:1 परामर्श के दौरान — ताकि यह सचमुच आप पर बैठे।
2091	1:1 परामर्श के साथ
2092	आपके हिसाब से बना खानपान प्लान
2093	परामर्श बुक हो गया। आपकी nutritionist कॉल पर इस प्लान को ठीक करेंगी, फिर यह पूरा यहाँ आ जाएगा।
2094	इस प्लान में आपका लक्ष्य
2095	योग
2096	तिमाही के हिसाब से सुरक्षित हलचल — मज़बूत, शांत और तैयार महसूस करने के लिए, ठीक वहीं से जहाँ आप हैं।
2097	आप
2098	 में हैं — आपका योग यहीं खोल दिया है। हर सेशन आपके चरण के लिए सुरक्षित छाँटा गया है।
2099	गर्भावस्था योग प्रोग्राम
2100	9 महीने का सफ़र · Sana Kapoor के साथ, प्रमाणित prenatal प्रशिक्षक
2101	महीना चुनिए
2102	इस महीने के सेशन जल्द आ रहे हैं।
2103	हर सेशन आपके महीने के हिसाब से छाँटा जाता है — जो आपके लिए सुरक्षित नहीं, वह कभी सामने नहीं आता।
