824	शुरू करें
825	जल्द आ रहा है 💜
826	यह टूल जल्द आ रहा है। तैयार होते ही हम आपको प्यार से बता देंगे।
827	सिर्फ़ जानकारी के लिए — मेडिकल सलाह नहीं। हमेशा अपने डॉक्टर की सलाह मानें।
828	यह क्या करता है
829	शिशु की हलचल
830	इतिहास
831	अभी कोई सेशन दर्ज नहीं हुआ — आप जो भी पूरा करेंगी वह यहाँ दिखेगा।
832	ज़्यादातर शिशु दिन में कई बार हिलते हैं और यह बिलकुल सामान्य है। इस ट्रैकर का इस्तेमाल सिर्फ़ तब कीजिए जब आपके डॉक्टर ने हलचल पर नज़र रखने को कहा हो।
833	शिशु ने हलचल की
834	जब भी हलचल महसूस हो, टैप कीजिए
835	हलचल दर्ज हो गई
836	आपका शिशु आज सक्रिय था।
837	आज की हलचल
838	इस पल को याद रखें
839	आज तुमने तब हिलना शुरू किया जब पापा बात कर रहे थे…
840	Dear Baby में सेव हो गया 💜
841	शिशु की हलचल की एक याद
842	हलचल के रिकॉर्ड
843	आपके और आपके डॉक्टर के लिए। गिनती यहाँ दिखती है, ट्रैकिंग स्क्रीन पर कभी नहीं।
845	शुरू
846	ख़त्म
847	विवरण देखें
848	अभी कोई हलचल दर्ज नहीं हुई। जब भी शिशु हिले, दिल पर टैप कीजिए।
849	शिशु हलचल ट्रैकर
850	सेशन शुरू करें
851	सेशन ख़त्म करें
852	सेशन
853	सेशन $n
854	यह सेशन
855	एक हलचल सेशन शुरू करें
856	सेशन शुरू कीजिए, फिर जब भी शिशु हिले दिल पर टैप कीजिए। सेशन तब ख़त्म होता है जब आप "ख़त्म" दबाएँ — या इस स्क्रीन से बाहर जाएँ।
857	$time पर शुरू
858	आख़िरी $time पर
859	सारे समय देखें
860	समय छिपाएँ
861	सेशन इतिहास में सेव हो गया 💜
862	अभी कोई हलचल दर्ज नहीं हुई — जब भी महसूस हो, ऊपर दिल पर टैप कीजिए।
863	वज़न ट्रैकर
864	वज़न जोड़ें
865	लंबाई (ज़रूरी नहीं)
866	अपने हिसाब से वज़न बढ़ने की सीमा देखने के लिए कभी भी अपनी लंबाई जोड़िए।
867	बदलाव
868	समय
869	अभी कोई एंट्री नहीं। अपना रिकॉर्ड शुरू करने के लिए वज़न जोड़िए।
