460	आप कैसे हिसाब लगाना चाहेंगी?
461	पिछला पीरियड (LMP)
462	गर्भधारण की तारीख़
463	IVF ट्रांसफ़र
464	अल्ट्रासाउंड डेटिंग
465	मुझे मेरी डिलीवरी की तारीख़ पता है
466	आपके पिछले पीरियड का पहला दिन
467	अगर स्कैन से आपको तारीख़ मिल चुकी है तो वही इस्तेमाल कीजिए। डेटिंग स्कैन पीरियड से गिनने के मुक़ाबले ज़्यादा सही होता है, और आपकी क्लिनिक की तारीख़ ही मायने रखती है।
468	अगर उसके बाद डेटिंग स्कैन हुआ है, तो उसकी तारीख़ बेहतर है।
469	साइकिल की लंबाई
470	दिन
471	दिन
472	गर्भधारण की तारीख़
473	Embryo ट्रांसफ़र की तारीख़
474	Embryo की उम्र
475	दिन 3
476	दिन 5
477	अल्ट्रासाउंड की तारीख़
478	स्कैन के समय gestational age
479	आपकी डिलीवरी की तारीख़
480	तारीख़ चुनिए
481	मेरी डिलीवरी की तारीख़ निकालें
482	आपका शिशु आने वाला है लगभग
483	आपकी टाइमलाइन
484	आगे के ख़ास पड़ाव
485	तिमाही का ब्योरा
486	गर्भधारण और महीने
487	अनुमानित गर्भधारण लगभग
488	महीने-दर-महीने
489	धड़कन
490	NT Scan
491	Anomaly Scan
492	Viability
493	तीसरी तिमाही
494	पूरा समय
495	डिलीवरी की तारीख़
496	आपकी गर्भावस्था का सफ़र तैयार है 💜
497	साप्ताहिक विकास
498	रोज़ाना मार्गदर्शन
499	स्कैन के रिमाइंडर
500	गर्भ संस्कार
501	लक्षणों में मदद
502	अस्पताल बैग
503	मेरा गर्भावस्था सफ़र शुरू करें
504	आपका सफ़र तय हो गया 💜
505	दोबारा निकालें
506	Ask Veda
507	Ask Veda
508	आपकी गर्भावस्था और परवरिश की साथी
509	जल्द आ रहा है
510	Beta
511	नमस्ते 💜 मैं वेदा हूँ। मुझसे किसी खाने, लक्षण या अपने हफ़्ते के बारे में पूछिए — मैं ParentVeda की जानकारी से जो पता है वह बताऊँगी। मैं अभी सीख रही हूँ, और आगे और बेहतर होती जाऊँगी।
512	Ask AskVeda
513	यह पूछिए
514	मैं लगभग तैयार हूँ 💜 वेदा जल्द आ रही है — मैं इसका जवाब आपके हफ़्ते, स्कैन और जर्नल को ध्यान में रखकर दूँगी। आते ही आपको बता दूँगी।
515	आवाज़
516	आवाज़ से सवाल जल्द आ रहे हैं 💜
517	फ़ोटो
518	फ़ोटो से सवाल (रैश, रिपोर्ट, लेबल) जल्द आ रहे हैं 💜
519	यह मेरी जानकारी से सामान्य मार्गदर्शन है — कुछ भी ज़रूरी हो तो अपने डॉक्टर से ज़रूर पुष्टि कीजिए। 💜
520	इसका पक्का जवाब अभी मेरे पास नहीं है — मैं अभी सीख रही हूँ। किसी खाने ("क्या मैं पपीता खा सकती हूँ?"), लक्षण के बारे में पूछिए, या Can I? टूल इस्तेमाल कीजिए। ParentVeda के बढ़ने के साथ मैं और जवाब दूँगी। 💜
521	आपके ParentVeda से
522	आपके लिए इसका मतलब
523	आगे के सुझाए क़दम
524	ParentVeda से
525	कम्युनिटी की बातें
526	प्रोडक्ट
527	सेवाएँ
528	कृपया अभी क़दम उठाइए — अपनी मैटरनिटी यूनिट से संपर्क कीजिए
