lib/screens/week_flow_screen.dart	4632	4658	इस हफ़्ते क्या हो रहा है
lib/screens/week_flow_screen.dart	7024	7134	हर दिन मेरे भीतर नसों के लाखों नए जोड़ बन रहे हैं — मेरा दिमाग़ ग़ज़ब की रफ़्तार से काम कर रहा है!
lib/screens/week_flow_screen.dart	7479	7611	मेरी नन्ही उँगलियाँ अब मुड़ जाती हैं और कभी-कभी गर्भनाल भी पकड़ में आ जाती है — यह हमारी पहली झप्पी की तैयारी है।
lib/screens/week_flow_screen.dart	7883	7984	कभी-कभी आपको छोटी-छोटी लयबद्ध थपकियाँ महसूस होंगी — वह बस मेरी हिचकी है, और यह बिलकुल आम बात है।
lib/screens/week_flow_screen.dart	8336	8432	अभी मेरी अपनी उँगलियों के — और पैरों के — निशान बन रहे हैं, ऐसी लकीरें जो ज़िंदगी भर सिर्फ़ मेरी रहेंगी।
lib/screens/week_flow_screen.dart	8763	8859	मेरा दिल ज़ोर से पंप कर रहा है और हर दिन कई लीटर ख़ून मेरे नन्हे शरीर में घुमाता है।
lib/screens/week_flow_screen.dart	9493	9523	हमारा आधा सफ़र पूरा हो गया! 🎉
lib/screens/week_flow_screen.dart	9739	9916	हमारा साझा सफ़र आधा पूरा हो गया! मेरा बढ़ना अब तेज़ी पकड़ रहा है, आपका बंप दिखने लगा है, और किसी भी दिन आपको पहली बार मेरी हलचल महसूस हो सकती है।
lib/screens/week_flow_screen.dart	10225	10355	अभी मेरा आकार क़रीब एक केले जितना है — सिर से एड़ी तक लगभग 25 cm और वज़न क़रीब 300 g। इस हफ़्ते से मेरी लंबाई सिर-से-कूल्हे नहीं, सिर-से-एड़ी नापी जाएगी।
lib/screens/week_flow_screen.dart	10422	10449	अब आपको मेरी हलचल महसूस होगी
lib/screens/week_flow_screen.dart	10766	11041	मेरी पहली हल्की हलचल — जिसे quickening कहते हैं — अक्सर इसी समय शुरू होती है। यह नरम बुलबुलों या हल्की थपकी जैसी लगती है, और आने वाले कुछ हफ़्तों में साफ़ किक बन जाती है। अगर यह आपका पहला शिशु है तो यह एहसास थोड़ी देर से भी हो सकता है — और यह बिलकुल आम बात है।
lib/screens/week_flow_screen.dart	11416	11688	मेरे कानों की नन्ही हड्डियाँ अपनी जगह ले चुकी हैं, इसलिए अब मुझे आपकी आवाज़, आपकी धड़कन और आसपास की दुनिया सुनाई देती है। जब आप मुझसे बात करती हैं, गुनगुनाती हैं या गाती हैं, तो हमारा जुड़ाव गहरा होता है — और जन्म के बाद आपकी पसंदीदा धुन अक्सर पहचानी हुई लगती है।
lib/screens/week_flow_screen.dart	11758	11796	आपके खाने का स्वाद मुझ तक पहुँचता है
