1011	पार्टनर के लिए
1012	काग़ज़ात
1013	आराम के लिए
1014	मेरे अपने
1015	मेरा बैग साझा करें
1016	अभी लेना है
1017	पैक हुआ: $b में से $a 💛
1018	मुझे याद दिलाएँ
1019	रिमाइंडर बंद करें
1020	आपका अस्पताल बैग 💛
1021	आज कुछ जोड़ने या पैक करने के लिए कुछ मिनट?
1022	रिमाइंडर सेट — मैं रोज़ याद दिलाऊँगी 💛
1023	रिमाइंडर बंद हो गया
1024	शिशु का बैग तैयार है! 💛
1025	$date को पैक हुआ
1026	यह पल साझा करें
1027	हमारा अस्पताल बैग शिशु के लिए तैयार है 💛 ($date) — ParentVeda
1028	तैयारी शुरू करने का समय
1029	ज़्यादातर माँएँ इसी दौर में अपना अस्पताल बैग तैयार करना शुरू करती हैं।
1030	मेरा बैग बनाएँ
1031	अपना अस्पताल बैग बनाएँ
1032	आइए अपनी ज़िंदगी के सबसे ख़ास दिनों में से एक की तैयारी करें। आप अपना बैग धीरे-धीरे बना सकती हैं और जब चाहें वापस आ सकती हैं।
1033	बनाना शुरू करें
1034	अपनी डिलीवरी के बारे में कोई अंदाज़ा?
1035	यह सिर्फ़ कुछ और चीज़ें सुझाने में मदद करता है। आप बाद में सब कुछ बदल सकती हैं।
1036	Vaginal
1037	C-section
1038	अभी पक्का नहीं
1039	मेरा बैग बनाएँ
1040	बैग
1041	प्लानर
1042	ख़रीदारी
1043	तैयारी की प्रगति
1044	$p% तैयार
1045	$n चुने
1046	$n पैक हो गए
1047	$n बाक़ी
1048	आइए शुरू करें, एक-एक चीज़ ❤️
1049	प्यारी शुरुआत। आपका बैग बन रहा है ❤️
1050	आप अच्छे से आगे बढ़ रही हैं ❤️
1051	बड़े दिन के लिए ज़रूरी ज़्यादातर चीज़ें तैयार हैं ❤️
1052	आपका बैग तैयार है ❤️
1053	आख़िरी अपडेट
1054	आज
1055	कल
1056	$n दिन पहले
1057	प्रसव के दौरान मेरे लिए
1058	डिलीवरी के बाद मेरे लिए
1059	शिशु के लिए
1060	पार्टनर के लिए
1061	काग़ज़ात
1062	आराम की चीज़ें
1063	मेरी अपनी चीज़ें
1065	$n तैयार
1066	तय करना है
1067	पहले से है
1068	ParentVeda से ख़रीदें
1069	कहीं और से ख़रीदें
1070	छोड़ें
1071	स्थिति
1072	पैक मार्क करें
1073	पैक हो गया
1074	क्लासिक
1075	नया
1076	अपना अस्पताल बैग तैयार करें
1077	आपकी ज़िंदगी के सबसे ख़ास दिन की तैयारी करें। आज पूरा करना ज़रूरी नहीं — हम इसे आने वाले हफ़्तों में साथ मिलकर बनाएँगे।
1078	तैयारी शुरू करें
1079	आप डिलीवरी कैसे प्लान कर रही हैं?
1080	आपका फ़ैसला चाहिए
1081	ख़रीदने का इरादा
